,time,drug,neuron-trial,tuning,firing_rate
5056,5.5600000000000005,GFC,3005,nonpreferred,0.0
5057,5.57,GFC,3005,nonpreferred,0.0
5058,5.58,GFC,3005,nonpreferred,0.0
5059,5.59,GFC,3005,nonpreferred,0.0
5060,5.6000000000000005,GFC,3005,nonpreferred,0.0
5061,5.61,GFC,3005,nonpreferred,0.0
5062,5.62,GFC,3005,nonpreferred,0.0
5063,5.63,GFC,3005,nonpreferred,0.0
5064,5.64,GFC,3005,nonpreferred,0.0
5065,5.65,GFC,3005,nonpreferred,0.0
5066,5.66,GFC,3005,nonpreferred,0.0
5067,5.67,GFC,3005,nonpreferred,0.0
5068,5.68,GFC,3005,nonpreferred,0.0
5069,5.69,GFC,3005,nonpreferred,0.0
5070,5.7,GFC,3005,nonpreferred,0.0
5071,5.71,GFC,3005,nonpreferred,0.0
5072,5.72,GFC,3005,nonpreferred,0.0
5073,5.73,GFC,3005,nonpreferred,0.0
5074,5.74,GFC,3005,nonpreferred,0.0
5075,5.75,GFC,3005,nonpreferred,0.0
5076,5.76,GFC,3005,nonpreferred,0.0
5077,5.7700000000000005,GFC,3005,nonpreferred,0.0
5078,5.78,GFC,3005,nonpreferred,0.0
5079,5.79,GFC,3005,nonpreferred,0.0
5080,5.8,GFC,3005,nonpreferred,0.0
5081,5.8100000000000005,GFC,3005,nonpreferred,0.0
5082,5.82,GFC,3005,nonpreferred,0.0
5083,5.83,GFC,3005,nonpreferred,0.0
5084,5.84,GFC,3005,nonpreferred,0.0
5085,5.8500000000000005,GFC,3005,nonpreferred,0.0
5086,5.86,GFC,3005,nonpreferred,0.0
5087,5.87,GFC,3005,nonpreferred,0.0
5088,5.88,GFC,3005,nonpreferred,0.0
5089,5.89,GFC,3005,nonpreferred,0.0
5090,5.9,GFC,3005,nonpreferred,0.0
5091,5.91,GFC,3005,nonpreferred,0.0
5092,5.92,GFC,3005,nonpreferred,0.0
5093,5.93,GFC,3005,nonpreferred,0.0
5094,5.94,GFC,3005,nonpreferred,0.0
5095,5.95,GFC,3005,nonpreferred,0.0
5096,5.96,GFC,3005,nonpreferred,0.0
5097,5.97,GFC,3005,nonpreferred,0.0
5098,5.98,GFC,3005,nonpreferred,0.0
5099,5.99,GFC,3005,nonpreferred,0.0
5100,6.0,GFC,3005,nonpreferred,0.0
5101,6.01,GFC,3005,nonpreferred,0.0
5102,6.0200000000000005,GFC,3005,nonpreferred,0.0
5103,6.03,GFC,3005,nonpreferred,0.0
5104,6.04,GFC,3005,nonpreferred,0.0
5105,6.05,GFC,3005,nonpreferred,0.0
5106,6.0600000000000005,GFC,3005,nonpreferred,0.0
5107,6.07,GFC,3005,nonpreferred,0.0
5108,6.08,GFC,3005,nonpreferred,0.0
5109,6.09,GFC,3005,nonpreferred,0.0
5110,6.1000000000000005,GFC,3005,nonpreferred,0.0
5111,6.11,GFC,3005,nonpreferred,0.0
5112,6.12,GFC,3005,nonpreferred,0.0
5113,6.13,GFC,3005,nonpreferred,0.0
5114,6.140000000000001,GFC,3005,nonpreferred,0.0
5115,6.15,GFC,3005,nonpreferred,0.0
5116,6.16,GFC,3005,nonpreferred,0.0
5117,6.17,GFC,3005,nonpreferred,0.0
5118,6.18,GFC,3005,nonpreferred,0.0
5119,6.19,GFC,3005,nonpreferred,0.0
5120,6.2,GFC,3005,nonpreferred,0.0
5121,6.21,GFC,3005,nonpreferred,0.0
5122,6.22,GFC,3005,nonpreferred,0.0
5123,6.23,GFC,3005,nonpreferred,0.0
5124,6.24,GFC,3005,nonpreferred,0.0
5125,6.25,GFC,3005,nonpreferred,0.0
5126,6.26,GFC,3005,nonpreferred,0.0
5127,6.2700000000000005,GFC,3005,nonpreferred,0.0
5128,6.28,GFC,3005,nonpreferred,0.0
5129,6.29,GFC,3005,nonpreferred,0.0
5130,6.3,GFC,3005,nonpreferred,0.0
5131,6.3100000000000005,GFC,3005,nonpreferred,0.0
5132,6.32,GFC,3005,nonpreferred,0.0
5133,6.33,GFC,3005,nonpreferred,0.0
5134,6.34,GFC,3005,nonpreferred,0.0
5135,6.3500000000000005,GFC,3005,nonpreferred,0.0
5136,6.36,GFC,3005,nonpreferred,0.0
5137,6.37,GFC,3005,nonpreferred,0.0
5138,6.38,GFC,3005,nonpreferred,0.0
5139,6.390000000000001,GFC,3005,nonpreferred,0.0
5140,6.4,GFC,3005,nonpreferred,0.0
5141,6.41,GFC,3005,nonpreferred,0.0
5142,6.42,GFC,3005,nonpreferred,0.0
5143,6.43,GFC,3005,nonpreferred,0.0
5144,6.44,GFC,3005,nonpreferred,0.0
5145,6.45,GFC,3005,nonpreferred,0.0
5146,6.46,GFC,3005,nonpreferred,0.0
5147,6.47,GFC,3005,nonpreferred,0.0
5148,6.48,GFC,3005,nonpreferred,0.0
5149,6.49,GFC,3005,nonpreferred,0.0
5150,6.5,GFC,3005,nonpreferred,0.0
5151,6.51,GFC,3005,nonpreferred,0.0
5152,6.5200000000000005,GFC,3005,nonpreferred,0.0
5153,6.53,GFC,3005,nonpreferred,0.0
5154,6.54,GFC,3005,nonpreferred,0.0
5155,6.55,GFC,3005,nonpreferred,0.0
5156,6.5600000000000005,GFC,3005,nonpreferred,0.0
5157,6.57,GFC,3005,nonpreferred,0.0
5158,6.58,GFC,3005,nonpreferred,0.0
5159,6.59,GFC,3005,nonpreferred,0.0
5160,6.6000000000000005,GFC,3005,nonpreferred,0.0
5161,6.61,GFC,3005,nonpreferred,0.0
5162,6.62,GFC,3005,nonpreferred,0.0
5163,6.63,GFC,3005,nonpreferred,0.0
5164,6.640000000000001,GFC,3005,nonpreferred,0.0
5165,6.65,GFC,3005,nonpreferred,0.0
5166,6.66,GFC,3005,nonpreferred,0.0
5167,6.67,GFC,3005,nonpreferred,0.0
5168,6.68,GFC,3005,nonpreferred,0.0
5169,6.69,GFC,3005,nonpreferred,0.0
5170,6.7,GFC,3005,nonpreferred,0.0
5171,6.71,GFC,3005,nonpreferred,0.0
5172,6.72,GFC,3005,nonpreferred,0.0
5173,6.73,GFC,3005,nonpreferred,0.0
5174,6.74,GFC,3005,nonpreferred,0.0
5175,6.75,GFC,3005,nonpreferred,0.0
5176,6.76,GFC,3005,nonpreferred,0.0
5177,6.7700000000000005,GFC,3005,nonpreferred,0.0
5178,6.78,GFC,3005,nonpreferred,0.0
5179,6.79,GFC,3005,nonpreferred,0.0
5180,6.8,GFC,3005,nonpreferred,0.0
5181,6.8100000000000005,GFC,3005,nonpreferred,0.0
5182,6.82,GFC,3005,nonpreferred,0.0
5183,6.83,GFC,3005,nonpreferred,0.0
5184,6.84,GFC,3005,nonpreferred,0.0
5185,6.8500000000000005,GFC,3005,nonpreferred,0.0
5186,6.86,GFC,3005,nonpreferred,0.0
5187,6.87,GFC,3005,nonpreferred,0.0
5188,6.88,GFC,3005,nonpreferred,0.0
5189,6.890000000000001,GFC,3005,nonpreferred,0.0
5190,6.9,GFC,3005,nonpreferred,0.0
5191,6.91,GFC,3005,nonpreferred,0.0
5192,6.92,GFC,3005,nonpreferred,0.0
5193,6.93,GFC,3005,nonpreferred,0.0
5194,6.94,GFC,3005,nonpreferred,0.0
5195,6.95,GFC,3005,nonpreferred,0.0
5196,6.96,GFC,3005,nonpreferred,0.0
5197,6.97,GFC,3005,nonpreferred,0.0
5198,6.98,GFC,3005,nonpreferred,0.0
5199,6.99,GFC,3005,nonpreferred,0.0
5200,7.0,GFC,3005,nonpreferred,0.0
5201,7.01,GFC,3005,nonpreferred,0.0
5202,7.0200000000000005,GFC,3005,nonpreferred,0.0
5203,7.03,GFC,3005,nonpreferred,0.0
5204,7.04,GFC,3005,nonpreferred,0.0
5205,7.05,GFC,3005,nonpreferred,0.0
5206,7.0600000000000005,GFC,3005,nonpreferred,0.0
5207,7.07,GFC,3005,nonpreferred,0.0
5208,7.08,GFC,3005,nonpreferred,0.0
5209,7.09,GFC,3005,nonpreferred,0.0
5210,7.1000000000000005,GFC,3005,nonpreferred,0.0
5211,7.11,GFC,3005,nonpreferred,0.0
5212,7.12,GFC,3005,nonpreferred,0.0
5213,7.13,GFC,3005,nonpreferred,0.0
5214,7.140000000000001,GFC,3005,nonpreferred,0.0
5215,7.15,GFC,3005,nonpreferred,0.0
5216,7.16,GFC,3005,nonpreferred,0.0
5217,7.17,GFC,3005,nonpreferred,0.0
5218,7.18,GFC,3005,nonpreferred,0.0
5219,7.19,GFC,3005,nonpreferred,0.0
5220,7.2,GFC,3005,nonpreferred,0.0
5221,7.21,GFC,3005,nonpreferred,0.0
5222,7.22,GFC,3005,nonpreferred,0.0
5223,7.23,GFC,3005,nonpreferred,0.0
5224,7.24,GFC,3005,nonpreferred,0.0
5225,7.25,GFC,3005,nonpreferred,0.0
5226,7.26,GFC,3005,nonpreferred,0.0
5227,7.2700000000000005,GFC,3005,nonpreferred,0.0
5228,7.28,GFC,3005,nonpreferred,0.0
5229,7.29,GFC,3005,nonpreferred,0.0
5230,7.3,GFC,3005,nonpreferred,0.0
5231,7.3100000000000005,GFC,3005,nonpreferred,0.0
5232,7.32,GFC,3005,nonpreferred,0.0
5233,7.33,GFC,3005,nonpreferred,0.0
5234,7.34,GFC,3005,nonpreferred,0.0
5235,7.3500000000000005,GFC,3005,nonpreferred,0.0
5236,7.36,GFC,3005,nonpreferred,0.0
5237,7.37,GFC,3005,nonpreferred,0.0
5238,7.38,GFC,3005,nonpreferred,0.0
5239,7.390000000000001,GFC,3005,nonpreferred,0.0
5240,7.4,GFC,3005,nonpreferred,0.0
5241,7.41,GFC,3005,nonpreferred,0.0
5242,7.42,GFC,3005,nonpreferred,0.0
5243,7.43,GFC,3005,nonpreferred,0.0
5244,7.44,GFC,3005,nonpreferred,0.0
5245,7.45,GFC,3005,nonpreferred,0.0
5246,7.46,GFC,3005,nonpreferred,0.0
5247,7.47,GFC,3005,nonpreferred,0.0
5248,7.48,GFC,3005,nonpreferred,0.0
5249,7.49,GFC,3005,nonpreferred,0.0
5250,7.5,GFC,3005,nonpreferred,0.0
5251,7.51,GFC,3005,nonpreferred,0.0
5252,7.5200000000000005,GFC,3005,nonpreferred,0.0
5253,7.53,GFC,3005,nonpreferred,0.0
5254,7.54,GFC,3005,nonpreferred,0.0
5255,7.55,GFC,3005,nonpreferred,0.0
5256,7.5600000000000005,GFC,3005,nonpreferred,0.0
5257,7.57,GFC,3005,nonpreferred,0.0
5258,7.58,GFC,3005,nonpreferred,0.0
5259,7.59,GFC,3005,nonpreferred,0.0
5260,7.6000000000000005,GFC,3005,nonpreferred,0.0
5261,7.61,GFC,3005,nonpreferred,0.0
5262,7.62,GFC,3005,nonpreferred,0.0
5263,7.63,GFC,3005,nonpreferred,0.0
5264,7.640000000000001,GFC,3005,nonpreferred,0.0
5265,7.65,GFC,3005,nonpreferred,0.0
5266,7.66,GFC,3005,nonpreferred,0.0
5267,7.67,GFC,3005,nonpreferred,0.0
5268,7.68,GFC,3005,nonpreferred,0.0
5269,7.69,GFC,3005,nonpreferred,0.0
5270,7.7,GFC,3005,nonpreferred,0.0
5271,7.71,GFC,3005,nonpreferred,0.0
5272,7.72,GFC,3005,nonpreferred,0.0
5273,7.73,GFC,3005,nonpreferred,0.0
5274,7.74,GFC,3005,nonpreferred,0.0
5275,7.75,GFC,3005,nonpreferred,0.0
5276,7.76,GFC,3005,nonpreferred,0.0
5277,7.7700000000000005,GFC,3005,nonpreferred,0.0
5278,7.78,GFC,3005,nonpreferred,0.0
5279,7.79,GFC,3005,nonpreferred,0.0
5280,7.8,GFC,3005,nonpreferred,0.0
5281,7.8100000000000005,GFC,3005,nonpreferred,0.0
5282,7.82,GFC,3005,nonpreferred,0.0
5283,7.83,GFC,3005,nonpreferred,0.0
5284,7.84,GFC,3005,nonpreferred,0.0
5285,7.8500000000000005,GFC,3005,nonpreferred,0.0
5286,7.86,GFC,3005,nonpreferred,0.0
5287,7.87,GFC,3005,nonpreferred,0.0
5288,7.88,GFC,3005,nonpreferred,0.0
5289,7.890000000000001,GFC,3005,nonpreferred,0.0
5290,7.9,GFC,3005,nonpreferred,0.0
5291,7.91,GFC,3005,nonpreferred,0.0
5292,7.92,GFC,3005,nonpreferred,0.0
5293,7.930000000000001,GFC,3005,nonpreferred,0.0
5294,7.94,GFC,3005,nonpreferred,0.0
5295,7.95,GFC,3005,nonpreferred,0.0
5296,7.96,GFC,3005,nonpreferred,0.0
5297,7.97,GFC,3005,nonpreferred,0.0
5298,7.98,GFC,3005,nonpreferred,0.0
5299,7.99,GFC,3005,nonpreferred,0.0
5300,8.0,GFC,3005,nonpreferred,0.0
5301,8.01,GFC,3005,nonpreferred,0.0
5302,8.02,GFC,3005,nonpreferred,0.0
5303,8.03,GFC,3005,nonpreferred,0.0
5304,8.040000000000001,GFC,3005,nonpreferred,0.0
5305,8.05,GFC,3005,nonpreferred,0.0
5306,8.06,GFC,3005,nonpreferred,0.0
5307,8.07,GFC,3005,nonpreferred,0.0
5308,8.08,GFC,3005,nonpreferred,0.0
5309,8.09,GFC,3005,nonpreferred,0.0
5310,8.1,GFC,3005,nonpreferred,0.0
5311,8.11,GFC,3005,nonpreferred,0.0
5312,8.120000000000001,GFC,3005,nonpreferred,0.0
5313,8.13,GFC,3005,nonpreferred,0.0
5314,8.14,GFC,3005,nonpreferred,0.0
5315,8.15,GFC,3005,nonpreferred,0.0
5316,8.16,GFC,3005,nonpreferred,0.0
5317,8.17,GFC,3005,nonpreferred,0.0
5318,8.18,GFC,3005,nonpreferred,0.0
5319,8.19,GFC,3005,nonpreferred,0.0
5320,8.2,GFC,3005,nonpreferred,0.0
5321,8.21,GFC,3005,nonpreferred,0.0
5322,8.22,GFC,3005,nonpreferred,0.0
5323,8.23,GFC,3005,nonpreferred,0.0
5324,8.24,GFC,3005,nonpreferred,0.0
5325,8.25,GFC,3005,nonpreferred,0.0
5326,8.26,GFC,3005,nonpreferred,0.0
5327,8.27,GFC,3005,nonpreferred,0.0
5328,8.28,GFC,3005,nonpreferred,0.0
5329,8.290000000000001,GFC,3005,nonpreferred,0.0
5330,8.3,GFC,3005,nonpreferred,0.0
5331,8.31,GFC,3005,nonpreferred,0.0
5332,8.32,GFC,3005,nonpreferred,0.0
5333,8.33,GFC,3005,nonpreferred,0.0
5334,8.34,GFC,3005,nonpreferred,0.0
5335,8.35,GFC,3005,nonpreferred,0.0
5336,8.36,GFC,3005,nonpreferred,0.0
5337,8.370000000000001,GFC,3005,nonpreferred,0.0
5338,8.38,GFC,3005,nonpreferred,0.0
5339,8.39,GFC,3005,nonpreferred,0.0
5340,8.4,GFC,3005,nonpreferred,0.0
5341,8.41,GFC,3005,nonpreferred,0.0
5342,8.42,GFC,3005,nonpreferred,0.0
5343,8.43,GFC,3005,nonpreferred,0.0
5344,8.44,GFC,3005,nonpreferred,0.0
5345,8.45,GFC,3005,nonpreferred,0.0
5346,8.46,GFC,3005,nonpreferred,0.0
5347,8.47,GFC,3005,nonpreferred,0.0
5348,8.48,GFC,3005,nonpreferred,0.0
5349,8.49,GFC,3005,nonpreferred,0.0
5350,8.5,GFC,3005,nonpreferred,0.0
5351,8.51,GFC,3005,nonpreferred,0.0
5352,8.52,GFC,3005,nonpreferred,0.0
5353,8.53,GFC,3005,nonpreferred,0.0
5354,8.540000000000001,GFC,3005,nonpreferred,0.0
5355,8.55,GFC,3005,nonpreferred,0.0
5356,8.56,GFC,3005,nonpreferred,0.0
5357,8.57,GFC,3005,nonpreferred,0.0
5358,8.58,GFC,3005,nonpreferred,0.0
5359,8.59,GFC,3005,nonpreferred,0.0
5360,8.6,GFC,3005,nonpreferred,0.0
5361,8.61,GFC,3005,nonpreferred,0.0
5362,8.620000000000001,GFC,3005,nonpreferred,0.0
5363,8.63,GFC,3005,nonpreferred,0.0
5364,8.64,GFC,3005,nonpreferred,0.0
5365,8.65,GFC,3005,nonpreferred,0.0
5366,8.66,GFC,3005,nonpreferred,0.0
5367,8.67,GFC,3005,nonpreferred,0.0
5368,8.68,GFC,3005,nonpreferred,0.0
5369,8.69,GFC,3005,nonpreferred,0.0
5370,8.700000000000001,GFC,3005,nonpreferred,0.0
5371,8.71,GFC,3005,nonpreferred,0.0
5372,8.72,GFC,3005,nonpreferred,0.0
5373,8.73,GFC,3005,nonpreferred,0.0
5374,8.74,GFC,3005,nonpreferred,0.0
5375,8.75,GFC,3005,nonpreferred,0.0
5376,8.76,GFC,3005,nonpreferred,0.0
5377,8.77,GFC,3005,nonpreferred,0.0
5378,8.78,GFC,3005,nonpreferred,0.0
5379,8.790000000000001,GFC,3005,nonpreferred,0.0
5380,8.8,GFC,3005,nonpreferred,0.0
5381,8.81,GFC,3005,nonpreferred,0.0
5382,8.82,GFC,3005,nonpreferred,0.0
5383,8.83,GFC,3005,nonpreferred,0.0
5384,8.84,GFC,3005,nonpreferred,0.0
5385,8.85,GFC,3005,nonpreferred,0.0
5386,8.86,GFC,3005,nonpreferred,0.0
5387,8.870000000000001,GFC,3005,nonpreferred,0.0
5388,8.88,GFC,3005,nonpreferred,0.0
5389,8.89,GFC,3005,nonpreferred,0.0
5390,8.9,GFC,3005,nonpreferred,0.0
5391,8.91,GFC,3005,nonpreferred,0.0
5392,8.92,GFC,3005,nonpreferred,0.0
5393,8.93,GFC,3005,nonpreferred,0.0
5394,8.94,GFC,3005,nonpreferred,0.0
5395,8.950000000000001,GFC,3005,nonpreferred,0.0
5396,8.96,GFC,3005,nonpreferred,0.0
5397,8.97,GFC,3005,nonpreferred,0.0
5398,8.98,GFC,3005,nonpreferred,0.0
5399,8.99,GFC,3005,nonpreferred,0.0
5400,0.0,GFC,3006,nonpreferred,0.0
5401,0.01,GFC,3006,nonpreferred,0.0
5402,0.02,GFC,3006,nonpreferred,0.0
5403,0.03,GFC,3006,nonpreferred,0.0
5404,0.04,GFC,3006,nonpreferred,0.0
5405,0.05,GFC,3006,nonpreferred,0.0
5406,0.06,GFC,3006,nonpreferred,0.0
5407,0.07,GFC,3006,nonpreferred,0.0
5408,0.08,GFC,3006,nonpreferred,0.0
5409,0.09,GFC,3006,nonpreferred,0.0
5410,0.1,GFC,3006,nonpreferred,0.0
5411,0.11,GFC,3006,nonpreferred,0.0
5412,0.12,GFC,3006,nonpreferred,0.0
5413,0.13,GFC,3006,nonpreferred,0.0
5414,0.14,GFC,3006,nonpreferred,0.0
5415,0.15,GFC,3006,nonpreferred,0.0
5416,0.16,GFC,3006,nonpreferred,0.0
5417,0.17,GFC,3006,nonpreferred,0.0
5418,0.18,GFC,3006,nonpreferred,0.0
5419,0.19,GFC,3006,nonpreferred,0.0
5420,0.2,GFC,3006,nonpreferred,0.0
5421,0.21,GFC,3006,nonpreferred,0.0
5422,0.22,GFC,3006,nonpreferred,0.0
5423,0.23,GFC,3006,nonpreferred,0.0
5424,0.24,GFC,3006,nonpreferred,0.0
5425,0.25,GFC,3006,nonpreferred,0.0
5426,0.26,GFC,3006,nonpreferred,0.0
5427,0.27,GFC,3006,nonpreferred,0.0
5428,0.28,GFC,3006,nonpreferred,0.0
5429,0.29,GFC,3006,nonpreferred,0.0
5430,0.3,GFC,3006,nonpreferred,0.0
5431,0.31,GFC,3006,nonpreferred,0.0
5432,0.32,GFC,3006,nonpreferred,0.0
5433,0.33,GFC,3006,nonpreferred,0.0
5434,0.34,GFC,3006,nonpreferred,0.0
5435,0.35000000000000003,GFC,3006,nonpreferred,0.0
5436,0.36,GFC,3006,nonpreferred,0.0
5437,0.37,GFC,3006,nonpreferred,0.0
5438,0.38,GFC,3006,nonpreferred,0.0
5439,0.39,GFC,3006,nonpreferred,0.0
5440,0.4,GFC,3006,nonpreferred,0.0
5441,0.41000000000000003,GFC,3006,nonpreferred,0.0
5442,0.42,GFC,3006,nonpreferred,0.0
5443,0.43,GFC,3006,nonpreferred,0.0
5444,0.44,GFC,3006,nonpreferred,0.0
5445,0.45,GFC,3006,nonpreferred,0.0
5446,0.46,GFC,3006,nonpreferred,0.0
5447,0.47000000000000003,GFC,3006,nonpreferred,0.0
5448,0.48,GFC,3006,nonpreferred,0.0
5449,0.49,GFC,3006,nonpreferred,0.0
5450,0.5,GFC,3006,nonpreferred,0.0
5451,0.51,GFC,3006,nonpreferred,0.0
5452,0.52,GFC,3006,nonpreferred,0.0
5453,0.53,GFC,3006,nonpreferred,0.0
5454,0.54,GFC,3006,nonpreferred,0.0
5455,0.55,GFC,3006,nonpreferred,0.0
5456,0.56,GFC,3006,nonpreferred,0.0
5457,0.5700000000000001,GFC,3006,nonpreferred,0.0
5458,0.58,GFC,3006,nonpreferred,0.0
5459,0.59,GFC,3006,nonpreferred,0.0
5460,0.6,GFC,3006,nonpreferred,0.0
5461,0.61,GFC,3006,nonpreferred,0.0
5462,0.62,GFC,3006,nonpreferred,0.0
5463,0.63,GFC,3006,nonpreferred,0.0
5464,0.64,GFC,3006,nonpreferred,0.0
5465,0.65,GFC,3006,nonpreferred,0.0
5466,0.66,GFC,3006,nonpreferred,0.0
5467,0.67,GFC,3006,nonpreferred,0.0
5468,0.68,GFC,3006,nonpreferred,0.0
5469,0.6900000000000001,GFC,3006,nonpreferred,0.0
5470,0.7000000000000001,GFC,3006,nonpreferred,0.0
5471,0.71,GFC,3006,nonpreferred,0.0
5472,0.72,GFC,3006,nonpreferred,0.0
5473,0.73,GFC,3006,nonpreferred,0.0
5474,0.74,GFC,3006,nonpreferred,0.0
5475,0.75,GFC,3006,nonpreferred,0.0
5476,0.76,GFC,3006,nonpreferred,0.0
5477,0.77,GFC,3006,nonpreferred,0.0
5478,0.78,GFC,3006,nonpreferred,0.0
5479,0.79,GFC,3006,nonpreferred,0.0
5480,0.8,GFC,3006,nonpreferred,0.0
5481,0.81,GFC,3006,nonpreferred,0.0
5482,0.8200000000000001,GFC,3006,nonpreferred,0.0
5483,0.8300000000000001,GFC,3006,nonpreferred,0.0
5484,0.84,GFC,3006,nonpreferred,0.0
5485,0.85,GFC,3006,nonpreferred,0.0
5486,0.86,GFC,3006,nonpreferred,0.0
5487,0.87,GFC,3006,nonpreferred,0.0
5488,0.88,GFC,3006,nonpreferred,0.0
5489,0.89,GFC,3006,nonpreferred,0.0
5490,0.9,GFC,3006,nonpreferred,0.0
5491,0.91,GFC,3006,nonpreferred,0.0
5492,0.92,GFC,3006,nonpreferred,0.0
5493,0.93,GFC,3006,nonpreferred,0.0
5494,0.9400000000000001,GFC,3006,nonpreferred,0.0
5495,0.9500000000000001,GFC,3006,nonpreferred,0.0
5496,0.96,GFC,3006,nonpreferred,0.0
5497,0.97,GFC,3006,nonpreferred,0.0
5498,0.98,GFC,3006,nonpreferred,0.0
5499,0.99,GFC,3006,nonpreferred,0.0
5500,1.0,GFC,3006,nonpreferred,0.0
5501,1.01,GFC,3006,nonpreferred,0.0
5502,1.02,GFC,3006,nonpreferred,0.0
5503,1.03,GFC,3006,nonpreferred,0.0
5504,1.04,GFC,3006,nonpreferred,0.0
5505,1.05,GFC,3006,nonpreferred,0.0
5506,1.06,GFC,3006,nonpreferred,0.0
5507,1.07,GFC,3006,nonpreferred,0.0
5508,1.08,GFC,3006,nonpreferred,0.0
5509,1.09,GFC,3006,nonpreferred,0.0
5510,1.1,GFC,3006,nonpreferred,0.0
5511,1.11,GFC,3006,nonpreferred,0.0
5512,1.12,GFC,3006,nonpreferred,0.0
5513,1.1300000000000001,GFC,3006,nonpreferred,0.0
5514,1.1400000000000001,GFC,3006,nonpreferred,0.0
5515,1.1500000000000001,GFC,3006,nonpreferred,0.0
5516,1.16,GFC,3006,nonpreferred,0.0
5517,1.17,GFC,3006,nonpreferred,0.0
5518,1.18,GFC,3006,nonpreferred,0.0
5519,1.19,GFC,3006,nonpreferred,0.0
5520,1.2,GFC,3006,nonpreferred,0.0
5521,1.21,GFC,3006,nonpreferred,0.0
5522,1.22,GFC,3006,nonpreferred,0.0
5523,1.23,GFC,3006,nonpreferred,0.0
5524,1.24,GFC,3006,nonpreferred,0.0
5525,1.25,GFC,3006,nonpreferred,0.0
5526,1.26,GFC,3006,nonpreferred,0.0
5527,1.27,GFC,3006,nonpreferred,0.0
5528,1.28,GFC,3006,nonpreferred,0.0
5529,1.29,GFC,3006,nonpreferred,0.0
5530,1.3,GFC,3006,nonpreferred,0.0
5531,1.31,GFC,3006,nonpreferred,0.0
5532,1.32,GFC,3006,nonpreferred,0.0
5533,1.33,GFC,3006,nonpreferred,0.0
5534,1.34,GFC,3006,nonpreferred,0.0
5535,1.35,GFC,3006,nonpreferred,0.0
5536,1.36,GFC,3006,nonpreferred,0.0
5537,1.37,GFC,3006,nonpreferred,0.0
5538,1.3800000000000001,GFC,3006,nonpreferred,0.0
5539,1.3900000000000001,GFC,3006,nonpreferred,0.0
5540,1.4000000000000001,GFC,3006,nonpreferred,0.0
5541,1.41,GFC,3006,nonpreferred,0.0
5542,1.42,GFC,3006,nonpreferred,0.0
5543,1.43,GFC,3006,nonpreferred,0.0
5544,1.44,GFC,3006,nonpreferred,0.0
5545,1.45,GFC,3006,nonpreferred,0.0
5546,1.46,GFC,3006,nonpreferred,0.0
5547,1.47,GFC,3006,nonpreferred,0.0
5548,1.48,GFC,3006,nonpreferred,0.0
5549,1.49,GFC,3006,nonpreferred,0.0
5550,1.5,GFC,3006,nonpreferred,0.0
5551,1.51,GFC,3006,nonpreferred,0.0
5552,1.52,GFC,3006,nonpreferred,0.0
5553,1.53,GFC,3006,nonpreferred,0.0
5554,1.54,GFC,3006,nonpreferred,0.0
5555,1.55,GFC,3006,nonpreferred,0.0
5556,1.56,GFC,3006,nonpreferred,0.0
5557,1.57,GFC,3006,nonpreferred,0.0
5558,1.58,GFC,3006,nonpreferred,0.0
5559,1.59,GFC,3006,nonpreferred,0.0
5560,1.6,GFC,3006,nonpreferred,0.0
5561,1.61,GFC,3006,nonpreferred,0.0
5562,1.62,GFC,3006,nonpreferred,0.0
5563,1.6300000000000001,GFC,3006,nonpreferred,0.0
5564,1.6400000000000001,GFC,3006,nonpreferred,0.0
5565,1.6500000000000001,GFC,3006,nonpreferred,0.0
5566,1.6600000000000001,GFC,3006,nonpreferred,0.0
5567,1.67,GFC,3006,nonpreferred,0.0
5568,1.68,GFC,3006,nonpreferred,0.0
5569,1.69,GFC,3006,nonpreferred,0.0
5570,1.7,GFC,3006,nonpreferred,0.0
5571,1.71,GFC,3006,nonpreferred,0.0
5572,1.72,GFC,3006,nonpreferred,0.0
5573,1.73,GFC,3006,nonpreferred,0.0
5574,1.74,GFC,3006,nonpreferred,0.0
5575,1.75,GFC,3006,nonpreferred,0.0
5576,1.76,GFC,3006,nonpreferred,0.0
5577,1.77,GFC,3006,nonpreferred,0.0
5578,1.78,GFC,3006,nonpreferred,0.0
5579,1.79,GFC,3006,nonpreferred,0.0
5580,1.8,GFC,3006,nonpreferred,0.0
5581,1.81,GFC,3006,nonpreferred,0.0
5582,1.82,GFC,3006,nonpreferred,0.0
5583,1.83,GFC,3006,nonpreferred,0.0
5584,1.84,GFC,3006,nonpreferred,0.0
5585,1.85,GFC,3006,nonpreferred,0.0
5586,1.86,GFC,3006,nonpreferred,0.0
5587,1.87,GFC,3006,nonpreferred,0.0
5588,1.8800000000000001,GFC,3006,nonpreferred,0.0
5589,1.8900000000000001,GFC,3006,nonpreferred,0.0
5590,1.9000000000000001,GFC,3006,nonpreferred,0.0
5591,1.9100000000000001,GFC,3006,nonpreferred,0.0
5592,1.92,GFC,3006,nonpreferred,0.0
5593,1.93,GFC,3006,nonpreferred,0.0
5594,1.94,GFC,3006,nonpreferred,0.0
5595,1.95,GFC,3006,nonpreferred,0.0
5596,1.96,GFC,3006,nonpreferred,0.0
5597,1.97,GFC,3006,nonpreferred,0.0
5598,1.98,GFC,3006,nonpreferred,0.0
5599,1.99,GFC,3006,nonpreferred,0.0
5600,2.0,GFC,3006,nonpreferred,0.0
